,idmes,author_id,text,date,replay_id,fwd_info
10962,8952,544885414.0,"Да такое тоже встречается. 
Просто надо понять, что сейчас не СССР и говорить, и обслуживать на русском никто не обязан 
Я это пишу без никакого хейта 
Это просто данность, но такие случаи бытовые везде могут быть",2022-03-19 10:18:49+00:00,8950.0,
10963,8950,5255556082.0,"Это не мифы, это бывают отдельно взятые люди. Летом так кассир в Бета Сторисе моей маме сделала. 
Но мама выросла в горах Карловки и кыргызский язык знает и любит с детства, поэтому это не стало проблемой. На вопрос, почему девушка отказывается обслуживать на русском языке, та промолчала.",2022-03-19 10:15:19+00:00,8880.0,
10964,8949,544885414.0,"Городские прекрасно говорят на кыргызском 
Просто есть кыргызы, которые выросли в более русскоязычных семьях и поэтому такое ощущение
Соответственно их круг общения русские друзья, знакомые 
Особенно сейчас молодежь больше старается говорить на кыргызском 
Но вас везде поймут 
Главное основные слова приветствия выучить и будет легче 👍",2022-03-19 10:13:34+00:00,,
10965,8948,975714171.0,А временную прописку не хочу получать.,2022-03-19 10:13:28+00:00,8944.0,
10966,8947,173494972.0,Вы можете услышать слова и не понятнь их значения),2022-03-19 10:12:31+00:00,8945.0,
10967,8946,975714171.0,"Нет, в том то и дело.",2022-03-19 10:12:25+00:00,8944.0,
10968,8945,992040966.0,Вы думаете это как то может помочь?🤣,2022-03-19 10:11:45+00:00,8934.0,
10969,8944,296673203.0,Посадочные может остались?,2022-03-19 10:10:44+00:00,8942.0,
10970,8943,5255556082.0,"Подскажите, пожалуйста, как сделать обратно? У меня есть группа, создав которую, я удалила тг, то есть у группы нет владельца, и всё админы теперь пишут от имени чата, а надо бы чтоб показывались",2022-03-19 10:09:28+00:00,8867.0,
10971,8942,975714171.0,"Столкнулся с такой проблемой. Прилетел в страну, не получив штамп в паспорт о прилете (т.к. внутренний).

И из-за этого штампа, не хотят давать карту в банке.

Как это можно обойти?",2022-03-19 10:09:10+00:00,,
10972,8941,389428424.0,"house.kg

Lalafo.kg",2022-03-19 10:09:01+00:00,8797.0,
10973,8940,515463340.0,"Ребят, может кто-нибудь тут графический дизайнер желающий записать авторский курс, напишите в ЛС.",2022-03-19 10:02:40+00:00,,
10974,8938,173494972.0,"«Карпинка» - топоним 
Общее обозначение района  улицы Суюмбаева, которая ранее была улицей Карпинского.",2022-03-19 09:59:22+00:00,,
10975,8936,588586575.0,толмач по выходным? 🙂,2022-03-19 09:56:28+00:00,8934.0,
10976,8935,173494972.0,"«Держинка» - топоним) 
Бульвар имени Дзержинского ранее 
Ныне бульвар Эркиндик (свобода в переводе)",2022-03-19 09:55:38+00:00,,
10977,8934,173494972.0,"«Скафнить» - выражать недовольство, ныть.

Пример:
- блиииин так не хочу опять идти к стоматологу, и больно и денег дофига 
- да че ты скафнишь, чуток осталось и здоровый рот",2022-03-19 09:52:46+00:00,,
10978,8933,320134040.0,,2022-03-19 09:52:12+00:00,,
10979,8931,173494972.0,"Аааа 
Чекушка это «преЧек»
Ну в вашем контексте 

Когда счёт ещё не закрыт, чтобы показать вам цену) 

Когда вы рассчитаетесь чек закроют.",2022-03-19 09:51:01+00:00,,
10980,8929,410102130.0,0.25литра,2022-03-19 09:49:33+00:00,8928.0,
10981,8928,123008231.0,"Мера измерения водки, если правильно помню",2022-03-19 09:49:16+00:00,,
10982,8927,113029160.0,Впервые слышу эту фразу 😁,2022-03-19 09:49:01+00:00,,
10983,8925,539934388.0,"Щас начнётся извечный спор между микрашами и центром))
Это уже на любителя, я вот центр на верха не променяю😅",2022-03-19 09:47:03+00:00,8920.0,
10984,8924,173494972.0,"Я оговорюсь, я аффилированный сотрудник) 

Но меня искренне устраивает",2022-03-19 09:46:14+00:00,8921.0,
10985,8923,545919950.0,Фига се,2022-03-19 09:46:07+00:00,8918.0,
10986,8922,410102130.0,"Однажды в банке Демир (в кассе) мне сказали, что конвертация по картам мир по каким-то своим курсам и надо смотреть ""у них на сайте"".
Меня интересует снять в банкомате с рублёвой карты мир доллары. Я так уже делала, без комиссии в банкомате Демир. Вот только хотелось бы узнать по какому курсу это произойдёт. У кого-нибудь есть эта информация?",2022-03-19 09:44:37+00:00,,
10987,8921,126813379.0,"Сайма устраивает? У них саппорт классный, быстро отвечают в телеграме",2022-03-19 09:43:26+00:00,8917.0,
10988,8920,113029160.0,А Центр у Дзержинки и дубового парка ещё лучше)),2022-03-19 09:43:09+00:00,,
10989,8919,367516801.0,это скорее всего похороны,2022-03-19 09:43:06+00:00,8915.0,
10990,8918,588586575.0,юрта во дворе многоэтажки обычно используется во время похорон,2022-03-19 09:43:01+00:00,8915.0,
10991,8917,173494972.0,"Интернет провайдеры - вечная тема холиваров у нас) 

Подключения бесплатные можно пробовать всех) 

Скайнет никогда не пользовался 
Акнет и хомлайн сменил на Saima",2022-03-19 09:42:47+00:00,8909.0,
10992,8915,545919950.0,Неожиданно встретить юрту посреди застройки),2022-03-19 09:42:05+00:00,,
10993,8914,444876025.0,"Пока что все, кто узнавал, что я из России, очень радовались и говорили ""добро пожаловать"" :)
В Бишкеке мне пока попадались исключительно дружелюбные люди!😊",2022-03-19 09:39:38+00:00,8880.0,
10994,8913,588586575.0,живите долго,2022-03-19 09:39:08+00:00,8817.0,
10995,8912,992040966.0,"Всем привет, сдаю в аренду офис, южные микрорайоны, Магистраль. А так же есть вариант аренды рабочих мест (стол, стул, интернет, орг. техника) пишите",2022-03-19 09:37:30+00:00,,
10996,8911,539934388.0,"Вот сейчас хорошая возможность для россиян лично убедиться в том, что у нас и как. Может, и страшилкам о том, что русских в 90-е убивали и выгоняли из своих домов, перестанут верить. А то вечная тема, как знакомые знакомых рассказывали. Бытовой национализм был, как и везде. Но не те ужасы, о которых до сих пишут в комментариях под постами о КР и в целом о Центральной Азии.",2022-03-19 09:36:48+00:00,,
10997,8910,470551883.0,"спасибо за инфу, для меня это не слишком критично)",2022-03-19 09:35:28+00:00,8908.0,
10998,8909,126813379.0,Skynet кстати как провайдер?,2022-03-19 09:35:01+00:00,,
10999,8908,123865403.0,Возможно вас может не устроить качество интернета,2022-03-19 09:34:23+00:00,8899.0,
11000,8907,588194638.0,"Возможно кому-будет интересно
1.Можем организовать хостел и коливинг для большого количества людей.
2. Помочь здесь страховку по нормальной цене.
3. Организовать хороший тариф с интернетом и связью мобильного оператора .",2022-03-19 09:33:55+00:00,,
11001,8906,173494972.0,"Мне кажется многие жители столицы сойдутся в том что «южные микрорайоны» не имеют плохих локаций) 

Это не говорит о том что другие плохие, но «южные микрорайоны» хороши. 

В составе «Южных микрорайонов»:
3мкрн.  - 4 - 5 - 6 - 7 - 8 - 9 - 10 - 11 - 12 и мкрн.Асанбай",2022-03-19 09:33:43+00:00,8893.0,
11002,8905,163461188.0,"В Бишкеке русский знают абсолютно все, по-моему. При этом для некоторых кыргызов именно русский — первый язык",2022-03-19 09:33:09+00:00,,
11003,8904,470551883.0,Всем огромное спасибо),2022-03-19 09:32:40+00:00,,
11004,8902,1237358988.0,Жители Вас сами научат 😊,2022-03-19 09:32:12+00:00,,
11005,8901,539934388.0,В Караколе с русским языком никаких проблем.,2022-03-19 09:32:12+00:00,8899.0,
11006,8899,470551883.0,"Всем привет! Ребят, хочу потенциально переехать к вам в каракол, подскажите, стоит ли кыргызский прям серьезно подучить или можно будет обойтись простыми фразами (на первое время)? Знаю, что в бишкеке много кто знает русский и англ, но не в курсе, как с этим в других частях страны. Заранее благодарю за ответы.",2022-03-19 09:31:36+00:00,,
11007,8897,545919950.0,Парк победы тоже зелененький,2022-03-19 09:30:54+00:00,,
11008,8896,278104998.0,"С рублевого счёта карты мир, где выгоднее всего снять наличку в рублях? (для дальнейшей конвертации в сомы, через обменник)",2022-03-19 09:30:37+00:00,,
11009,8895,1237358988.0,Отличное 👍,2022-03-19 09:30:19+00:00,,
11010,8893,135721351.0,"Подскажите, 8 микрорайон норм место?",2022-03-19 09:30:03+00:00,,
11011,8892,1337003911.0,"Пока да, может позже придет",2022-03-19 09:28:49+00:00,8891.0,
11012,8891,278104998.0,без комиссии снялись с долларового счета?,2022-03-19 09:28:12+00:00,8835.0,
11013,8890,,Их наши больше не любят чем туристов кто не говорит на кырг,2022-03-19 09:27:57+00:00,,
11014,8888,,Они сами едут в регионы испытывают  трудности,2022-03-19 09:27:39+00:00,,
11015,8887,,Да Бишкекская молодежь кырг не знает,2022-03-19 09:27:19+00:00,8885.0,
11016,8885,1118828792.0,"Тут чаще слышу русский, чем кыргызский, по-моему.
Или 50 на 50.",2022-03-19 09:26:52+00:00,,
11017,8882,720702021.0,Вот именно мифы,2022-03-19 09:25:09+00:00,8880.0,
11018,8881,,Нет. Это мифы,2022-03-19 09:25:04+00:00,8880.0,
11019,8880,902993720.0,"Спасибо, просто я слышал мифы/слухи/сказки что бывает не хотят на русском говорить, только на кыргызком, даже если знают русский",2022-03-19 09:24:49+00:00,8876.0,
11020,8879,,Для тех кому интересна тема блокчейнов вот митап,2022-03-19 09:24:45+00:00,,
11021,8878,,"Криптовалюта стала горячей темой для дисскусии как и среди финансистов, айтишников, так и простых обывателей.

Вместе с интересом к криптовалюте возрос и интерес к блокчейну. Блокчейн уже пробуют использовать для хранения и обработки персональных данных и идентификации, в маркетинге и компьютерных играх.

🤔Но что такое блокчейн? Разбираем по буквам на  #GoNight в Бишкеке!

Мы обсудим:

❓что есть блокчейн, какие бывают системы блокчейна, сравнение традиционной финансовой системы с системой блокчейна
❓как выбирать криптовалюты
❓какие признаки скам проектов/монет и как избежать мошеничества
❓возможно ли стать криптомиллионером к 2030 году
❓возможности для стартаперов, предпринимателей в новую эру Web 3.0

Организаторы мероприятия: Go Viral Central Asia совместно с CABAR.asia 

Со-организаторы: Кыргызская Ассоциация Разработчиков Программного Обеспечения и Услуг 

Спикеры:
1. Нургалый Нурислам - со-основатель Neo Capital. Предприниматель, криптоэнтузиаст и инвестор
2. Навруз Каримов - эксперт школы аналитики CABAR.asia
3. Елена Чигибаева
4. Аскар Бегалиев - основатель и генеральный директор Oracle Digital. Основатель проекта Netex.kg (единственный блокчейн-сервис на данный момент в стране)
5. Айбек Баратов

Модератор: Канат Ногойбаев

🗓: 24 марта (четверг)
🕓: 15.00-17.00
📍: Американский центр в Бишкеке
ул. Огонбаева 242, РБДЮ им К.Баялинова, 2 этаж, вход бесплатный, регистрация обязательна по ссылке ниже
https://docs.google.com/forms/d/e/1FAIpQLSehWaSvTdnT4jRHglr26eGaBELuusa1qa66sw6HzmRrgXZO6g/viewform",2022-03-19 09:24:20+00:00,,
11022,8877,1237358988.0,"На официальном ""русском"" вполне достаточно.))",2022-03-19 09:23:15+00:00,,
11023,8876,,В Бишкеке не нужно.,2022-03-19 09:23:13+00:00,8874.0,
11024,8875,113029160.0,Русский все знают,2022-03-19 09:23:01+00:00,8874.0,
11025,8874,902993720.0,"Ребят а в банках или госучреждениях нужно кыргызкий знать чтобы общаться, или можно на русском?",2022-03-19 09:22:44+00:00,,
11026,8872,652536706.0,"https://diesel.world/?region=1000
квартиры!!!",2022-03-19 09:18:54+00:00,,
11027,8871,,"жесть просто, сами путаемся",2022-03-19 09:17:07+00:00,8869.0,
11028,8870,1337003911.0,Думаю ру наши ограничения,2022-03-19 09:16:44+00:00,,
11029,8869,545919950.0,Да просто иногда несколько админов пишет и немного сложно цепочку сообщений отследить. Но понимабельно),2022-03-19 09:16:09+00:00,8867.0,
11030,8868,173494972.0,"Он совсем молод, большая часть его была завершена прошлой осенью. 
Верхняя часть города относительно молодая

Вообще озеленение Бишкека отдельная тема, у нас очень зелёный город, что совсем нетипично для наших географических особенностей. 

Когда выедете из Бишкека например на ИК обратите внимание, что по «Объездной» там где нет полей обрабатываемых и ан населенных пунктов. 

Географически долины в нашем регионе довольно пустынны. И зелень в Бишкеке существует в большинстве своём за счёт искусственного полива. 

Те кто будут тут летом ощутят эту засушливость по количеству солнечных дней)",2022-03-19 09:16:00+00:00,8806.0,
11031,8867,,"патамушта) мы сделали для того чтобы координировать работу чата, и не получать в личку писем от обиженных пользователей",2022-03-19 09:14:24+00:00,,
11032,8866,545919950.0,"Кстати, а почему все админы пишут от имени группы? 🤔",2022-03-19 09:14:02+00:00,,
11033,8864,,И для гостей и для местных,2022-03-19 09:13:02+00:00,,
11034,8863,,Это правило распространяется в обе стороны,2022-03-19 09:12:32+00:00,,
11035,8862,135721351.0,Ищем соседей на совместный съем квартиры на месяц,2022-03-19 09:12:22+00:00,,
11036,8860,545919950.0,Прикольно),2022-03-19 09:11:52+00:00,8848.0,
11037,8858,,"‼️‼️Друзья! Чат для помощи и получения информации для тех, кто уже прибыл в наш гостеприимный Кыргызстан и для тех, кто только планирует нас посетить. Пожалуйста, воздержитесь от обсуждения политики и властей, не засоряйте чат провокационными сообщениями, осуждениями или сравнениями. Спасибо! ‼️‼️",2022-03-19 09:10:05+00:00,,
11038,8857,123008231.0,"Да, было очень удивительно и неприятно, когда просят столько за пост на сайте объявлений и показ квартиры",2022-03-19 09:09:49+00:00,8856.0,
11039,8856,296673203.0,"После москвы, где 99% мошенники, а цена за услуги 50-100% от месячной стоимости квартиры - это очень удивительно)",2022-03-19 09:07:55+00:00,,
11040,8854,123008231.0,"Да, маклеры в кг не заряжают месячную аренду за свои услуги. В других странах был опыт, когда риелтор просил ещё налоги за него оплатить, 120% аренды считай",2022-03-19 09:06:58+00:00,8848.0,
11041,8853,,А не со съёмщиков,2022-03-19 09:06:57+00:00,,
11042,8852,,Они берут больше  комиссию с собственников жилья,2022-03-19 09:06:48+00:00,,
11043,8850,1118828792.0,Могу сам удалить,2022-03-19 09:06:25+00:00,,
11044,8849,,Класс,2022-03-19 09:06:19+00:00,,
11045,8848,296673203.0,"Пытались сами искать через объявления, но варианты моментально забирают. От безысходности просто зашли на лалафо, посмотрели у каких риелторов больше объявлений, позвонили им и приехали к ним в офис. Каково наше было удивление, когда они попросили за свои услуги всего 1000 сомов! При чем оплатил я только тогда, когда риелторы показали мне все варианты, связались с собственником, договорились о просмотре квартиры и готовы были связать меня с собственником.

Повезло - сняли за 20к сомов в новостройке, однушку",2022-03-19 09:05:56+00:00,8799.0,
11046,8847,,Противоречит правилам чата потому что,2022-03-19 09:05:16+00:00,,
11047,8845,,?,2022-03-19 09:04:23+00:00,,
11048,8842,,"Напоминаю,чат НЕ для обсуждения политики.",2022-03-19 09:02:18+00:00,,
11049,8839,1574203320.0,Молодой потому что парк совсем. Недавно только организованный,2022-03-19 09:00:16+00:00,8806.0,
11050,8835,1337003911.0,"Был в бакебанк
Доллары с мира снялись без комиссии в банкомате 

Сомы с долларового счета вышли с конвер 6% 

Сомы с рублевого счета вышли с конвертацией в 20%",2022-03-19 08:53:42+00:00,,
11051,8832,232810491.0,"Никто пока не знает. Прошлый год был засушливым, весь июнь, а может и больше, не было воды вообще. Возможно и этот будет таким же (но мы тут все надеемся, что нет)",2022-03-19 08:52:20+00:00,8825.0,
11052,8829,252045116.0,"Кстати вчера на встрече айти дали вот такую визитку, сказали все виды юр услуг, включая регистрацию юр лиц и тп и тп",2022-03-19 08:45:57+00:00,,
11053,8828,444876025.0,"А когда-то был таким же молодым, с саженцами;) Всё с чего-то начинается;)",2022-03-19 08:44:43+00:00,8826.0,
11054,8827,252045116.0,Бишкек это и есть один большой парк😁 тут по всюду деревья,2022-03-19 08:43:46+00:00,,
11055,8826,545919950.0,Ну я прошёл через парк им. М.К. Ататюрка - вот он нормальный такой,2022-03-19 08:43:36+00:00,8823.0,
11056,8825,5255556082.0,"Кстати, что там с поливом в Бише? Друг в том году присылал  фотки, говорит, проблемы были",2022-03-19 08:42:23+00:00,8819.0,
11057,8824,444876025.0,"Смотрите, есть ли соглашение о двойном налогообложении с этим государством по той ссылке, что я дала выше) и вычитывайте его внимательно.",2022-03-19 08:41:17+00:00,8813.0,
11058,8823,252045116.0,Выше по советской есть парк с деревьями,2022-03-19 08:40:20+00:00,,
11059,8822,581587302.0,"Всем привет)
Надеюсь, тут так можно)

Коллега из кадрового агентства ищет:
Senior Java, Senior React, Middle+ Golang, Senior Android/IOS-разработчиков со знанием английского B2.
Релокейт в Киргизию.
Они оплатят билеты, снимут квартиру, возьмут в штат, покажут что и как по быту.
Проект: аутстафф для США и Европы, зп в долларах.

Если интересно - пишите @ddoseRR :)",2022-03-19 08:39:43+00:00,,
11060,8821,5255556082.0,"К счастью, в Бише не один парк, у вас есть варианты 😁",2022-03-19 08:39:31+00:00,8817.0,
11061,8820,444876025.0,"Что ж, ничто не вечно🤷‍♀",2022-03-19 08:39:21+00:00,8817.0,
11062,8819,440649686.0,"Да там система полива вообще прикольная , они ее сделали после того как посадили траву 😬",2022-03-19 08:39:19+00:00,8815.0,
11063,8818,289670413.0,"ок
проверю во вт или когда они там откроются)",2022-03-19 08:38:52+00:00,8805.0,
11064,8817,545919950.0,Я умру к тому времени как они вырастут),2022-03-19 08:38:47+00:00,8814.0,
11065,8815,5255556082.0,"Мне по фото кажется, что деревья посажены, просто саженцы пока 🧐",2022-03-19 08:38:30+00:00,8809.0,
11066,8814,444876025.0,"Деревья есть, просто маленькие. Вижу березы справа. Они ещё вырастут, не всё мгновенно происходит",2022-03-19 08:38:20+00:00,8806.0,
11067,8813,329340424.0,"Я имею в виду если вообще счет физического лица, компании/ип нет, работаю на компанию за границей",2022-03-19 08:38:10+00:00,8810.0,
11068,8811,440649686.0,"Дубовый парк , Эркиндик , Молодая Гвардия- это вообще классные уютный , пропитанные фрунзенской интеллигенцией места",2022-03-19 08:37:47+00:00,8808.0,
11069,8810,444876025.0,"Смотря за что деньги. Если оказываете услуги здесь и компания/ип зарегана здесь, то нарушение. Если услуги оказываете в России и платите в России налоги, то есть соглашение об избежании двойного налогообложения https://www.sti.gov.kg/%D0%BD%D0%B0%D0%BB%D0%BE%D0%B3%D0%BE%D0%B2%D1%8B%D0%B5-%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BE%D0%B1-%D0%B8%D0%B7%D0%B1%D0%B5%D0%B6%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B4%D0%B2%D0%BE%D0%B9%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BD%D0%B0%D0%BB%D0%BE%D0%B3%D0%BE%D0%BE%D0%B1%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F",2022-03-19 08:37:18+00:00,8803.0,
11070,8809,440649686.0,"Варламов : Друзья чтобы вы понимали - вот это нечто они называют парк 😂😂
Там поставили знает где движение велосипедистом запрещено , оказывается в парке действует пдд и даже семи летний ребёнок должен их знать , а патрульные стоят и ловят за нарушение правил пдд😂",2022-03-19 08:36:47+00:00,8806.0,
11071,8808,5255556082.0,Если нужны деревья - вам в Панфиловский парк),2022-03-19 08:35:29+00:00,8806.0,
11072,8807,420782883.0,Отдыхают,2022-03-19 08:35:06+00:00,8793.0,
11073,8806,545919950.0,Какой-то парк тут интересный. Ни деревьев - ничего),2022-03-19 08:34:21+00:00,,
11074,8805,82759215.0,"Мне открыли без регистрации вот в этом Демире https://2gis.kg/bishkek/firm/70000001027188281?m=74.59752%2C42.872684%2F19.11
Мультивалютную Визу сделали за два дня",2022-03-19 08:33:38+00:00,8742.0,
11075,8803,329340424.0,"Подскажите, если я, оставаясь налгововым резидентом РФ открываю банковский счет в КР и получаю на него деньги, при этом не плачу налоги в КР - нарушаю ли я законы КР?",2022-03-19 08:32:58+00:00,,
11076,8802,113029160.0,На lalafo куча вариантов. Это местный Avito. Скачайте приложение или через сайт поищите,2022-03-19 08:27:32+00:00,8797.0,
11077,8801,311310252.0,"Финка счета открыли, но сказали, что визу и мк не делают",2022-03-19 08:26:43+00:00,8742.0,
11078,8800,1560671410.0,"на всякий случай рапечатать надо серт, меня так летом на стойке регистрации мурыжили, не хотели выдавать билеты, пока не распечатаю сраную бумажку( поэтому чтобы не бегать с выпученными глазами как я по аэропорту, позаботьтесь заранее! 💜",2022-03-19 08:20:49+00:00,8646.0,
11079,8799,350241340.0,Может у кого-нибудь есть контакты хороших риэлторов?,2022-03-19 08:20:48+00:00,,
11080,8798,440649686.0,В тц работают,2022-03-19 08:20:40+00:00,8793.0,
11081,8797,350241340.0,"Ребят, подскажите где лучше искать квартиру в аренду на долгосрок и сколько стоит времени на это заложить?",2022-03-19 08:19:46+00:00,,
11082,8795,588586575.0,Отдыхают,2022-03-19 08:15:54+00:00,8793.0,
11083,8794,258179683.0,"Добрый день, мы ищем квартиру на пару месяцев, 2 пары) если тут есть хозяева квартир или кто-то может поделится контактами — пишите в личку!",2022-03-19 08:14:36+00:00,,
11084,8793,299614696.0,Всем привет! Не знаете банки в понедельник работают или отдыхают?,2022-03-19 08:14:22+00:00,,
11085,8790,652536706.0,"есть такие мошенники негодяи, осторожно!!!",2022-03-19 08:03:01+00:00,8788.0,
11086,8788,652536706.0,https://www.google.com/amp/s/24.kg/obschestvo/205532_bdite_iproveryayte_kak_moshenniki_obmanyivayut_sarendoy_jilya/amp/,2022-03-19 08:01:50+00:00,,
11087,8787,651433753.0,Мы работаем во вторник)гос служащие,2022-03-19 08:01:14+00:00,8786.0,
11088,8786,200950554.0,Выходной,2022-03-19 08:00:18+00:00,8765.0,
11089,8784,232810491.0,"Может и так, не проверяла)",2022-03-19 07:57:25+00:00,8776.0,
11090,8783,232810491.0,"Разные цены потому что и запросы разные) Рассчитывайте на 20-25 тыс, если надо с мебелью и стиралкой. И что придется поискать, потому что спрос сильно подскочил.
Может и дешевле будет, если спальник удаленный (Учкун, Тунгуч), может и дороже, если южные микрорайоны или дом новый.",2022-03-19 07:56:25+00:00,8773.0,
11091,8782,546491484.0,Думаю вам нужно прошерстить обьявления о вакансиях,2022-03-19 07:56:16+00:00,,
11092,8781,584668410.0,Я сам на Иссык-Куле родился. В Бишкеке чаще проездом. Спасибо.,2022-03-19 07:56:06+00:00,8778.0,
11093,8780,584668410.0,Ок спасибо. А есть какие-то стажировки для программистов? Сам ремонтом техники занимаюсь сейчас в виду всех событий в России переучиваюсь на веб. Опыта нет вот и думаю вдруг в Бишкеке будут галеры для опыта.,2022-03-19 07:55:05+00:00,8777.0,
11094,8779,546491484.0,Что бы пристрелятся можно посмотреть на сайте: salut.kg; diesel.elcat.kg,2022-03-19 07:54:45+00:00,8773.0,
11095,8778,163461188.0,"советую снять что-то, приехать сюда, походить посмотреть тут уже и выбрать нормально. Цена за хорошую квартиру в Бишкеке в случае долгосрочной аренды: 200-300 долларов за однушку, 300-400 за двушку",2022-03-19 07:53:50+00:00,8773.0,
11096,8777,546491484.0,"Добрый день. В советских домах 1-ку можно снять до 20к, в новых от 20-25к",2022-03-19 07:52:51+00:00,8773.0,
11097,8776,652536706.0,"на Жибек Жолу постоянные пробки людей, лучше Баха-Ахунбаева? Там считанные люди)",2022-03-19 07:52:08+00:00,8750.0,
11098,8773,584668410.0,Всем привет. Вот думаем в Бишкек перебраться. Почитал статью но так и не понял за сколько можно снять 1 комнатную квартиру в спальнике. Цены очень разные по сайтам. Хочется что-то среднее и не сильно дорого. Спасибо,2022-03-19 07:51:09+00:00,,
11099,8771,,"понедельник официальный выходной день-праздник НООРУЗ 21/03 банки не работают и гос органы и многие учреждения тоже, имейте ввиду",2022-03-19 07:49:06+00:00,,
11100,8770,612289290.0,"Ой, не так прочла. Мы везли прям по минимуму (5 пакетиков вкладного и маленький сухого) на 1 неделю. Вопросов не было",2022-03-19 07:48:38+00:00,,
11101,8767,612289290.0,Мы везли кошку в салоне,2022-03-19 07:46:56+00:00,,
11102,8766,523561444.0,"чат есть отдельный, там можно спросить",2022-03-19 07:45:36+00:00,8760.0,
11103,8765,651433753.0,Рабочий день,2022-03-19 07:44:33+00:00,8764.0,
11104,8764,1314999272.0,В понедельник выходной? А во вторник?,2022-03-19 07:44:02+00:00,,
11105,8762,,нет нету,2022-03-19 07:43:38+00:00,8759.0,
11106,8760,5102331334.0,Кроме шаттера через какой сток еще можно открыть Пионер по России?,2022-03-19 07:42:06+00:00,,
11107,8759,507700513.0,"Не пинайте за лень, я пока не нашел. Ни у кого нету пдфки, в которой прописаны все условия открытия счета/карты в Демир банке, чтобы весь мелкий шрифт внимательно прочитать?",2022-03-19 07:41:25+00:00,,
11108,8757,232810491.0,"Да, вчера так прошла. 
В приложении выбираете услугу, время, за 10 минут минимум до указанного времени приходите и активируете через сканирование QR кода. Код висит на колонне рядом с инфо-стойкой.",2022-03-19 07:36:57+00:00,8753.0,
11109,8756,440398049.0,"Походу так придется, либо с авиасейлс",2022-03-19 07:36:22+00:00,8746.0,
11110,8755,440649686.0,Можем помочь с регистрацией ),2022-03-19 07:36:03+00:00,,
11111,8754,651433753.0,"Да техпаспорт на квартиру, все остальное там заполняется.",2022-03-19 07:35:46+00:00,8751.0,
11112,8753,289670413.0,"опробовано, работает?",2022-03-19 07:35:01+00:00,8750.0,
11113,8752,651433753.0,"Если нужна регистрация в Бишкеке, могу скинуть ребят кто этим занимается",2022-03-19 07:34:10+00:00,8738.0,
11114,8751,536460553.0,"Техпаспорт на квартиру? А ходатайства и заявления не нужны, или их на месте выдают  подписать?",2022-03-19 07:33:29+00:00,8748.0,
11115,8750,232810491.0,"Кстати на счет ЦОНов. Там километровые очереди, но можно взять электронную через приложение Earlyone в ЦОН на Жибек Жолу и тогда не ждать.
Может, все и так это делают) Но вдруг кто не в курсе.",2022-03-19 07:33:21+00:00,,
11116,8748,651433753.0,"Техпаспорт, паспорт хозяина и сам хозяин",2022-03-19 07:30:37+00:00,8738.0,
11117,8746,289670413.0,в день моего вылета сайт аиртрафика у меня вообще висел с ошибкой....ддосят может...лучше в живую кассу приезжать в вашем городе,2022-03-19 07:29:07+00:00,8745.0,
11118,8745,440398049.0,"Из РФ да, я имею ввиду их офиц. сайт",2022-03-19 07:26:47+00:00,8743.0,
11119,8744,62367267.0,вот про FINCA,2022-03-19 07:25:37+00:00,3638.0,
11120,8743,289670413.0,из рф? я вчера прилетел в кг....скажу что забронить даже не мог с приложений место в бишкеке....другого человека просил....с билетами видимо также,2022-03-19 07:25:35+00:00,8741.0,
11121,8742,289670413.0,"Друзья)
Вопросы по картам-банкам)
сори если туплю))
_______________
#1)Проясните (из своего опыта) по получению карты виза в местных банках БЕЗ наличия регистрации.
Я так понял в чате указывали что в 3х банках делали:
- Компаньен
- Финка
- Демир
НО! Седня в демире мне отказали. В компаньене - норм. Финка не работает т.к выходные - не узнать.
Т.е это от человеческого фактора зависит типа?) В какихто отделениях сделают а в других нет, одного банка?
СКАЖИТЕ тогда еще есть какието банки или точные адреса отделений где позволят)
_________________

#2) Еще вопрос, если впринципе делать счет и карту виза. Какой банк по условиям лучше из имеющихся? Лучше несколько вриков.",2022-03-19 07:23:47+00:00,,
11122,8741,440398049.0,"Добрый! С сайта Avia Traffic Company невозможно купить билет с Тинкова-мастеркард, хотя пару недель назад это было возможно. Кто нибудь брал с Тинькова-мир? Работает?",2022-03-19 07:23:28+00:00,,
11123,8740,279973222.0,"Ребята, могу ли я сделать регистрацию в Оше, если потом еду в Бишкек? В том плане, на что-нибудь может это повлиять в теории?",2022-03-19 07:19:10+00:00,,
11124,8739,289670413.0,а через их (бакай банка) терминалы уже будет доп комиссия?,2022-03-19 07:18:22+00:00,8736.0,
11125,8738,536460553.0,"Подскажите, пожалуйста, какие документы должны быть с собой в ЦОН у принимающей стороны чтобы сделать регистрацию для прибывающих?",2022-03-19 07:16:13+00:00,,
11126,8737,89638169.0,"Добрый день!

Не подскажите, а наличные юани входу? И если карта юнион пэй - можно ли ей расплачиваться?",2022-03-19 07:16:12+00:00,,
11127,8736,1237358988.0,В рублях не обналичить по карте Мир. Сомы и доллары,2022-03-19 07:14:56+00:00,,
